size_mean,size_std,size_min,size_25%,size_50%,size_75%,size_max,minute,ID,Unnamed: 0_mean,Unnamed: 0_std,Unnamed: 0_min,Unnamed: 0_25%,Unnamed: 0_50%,Unnamed: 0_75%,Unnamed: 0_max
6919.867821822199,18272.118017020057,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6823.821393823145,18116.655620270692,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6849.725457938757,18203.639710990075,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6830.603044272893,18138.00323376297,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6872.1602045958125,18221.538170642503,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6777.214916660266,18016.478844880527,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6822.274483920798,18137.80565240682,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6959.689991025525,18397.834567214428,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
6870.503569830286,18201.325015079892,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user12,,,,,,,
3801.9155765826454,13358.180686020058,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
3988.271979931695,13847.300518825132,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
4021.1448922191294,13877.639928060247,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
4091.395037654164,14053.605837727298,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
4063.134117807737,13998.14659880881,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
3951.805892678304,13724.71200608574,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
3994.5040868543483,13845.245975711667,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
4010.245415472234,13904.08391958662,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
3963.035277466316,13744.313211173816,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
3961.4454173034865,13773.070767377381,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user13,,,,,,,
6784.334165995165,17996.781848402854,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
7016.748424054433,18413.416055438043,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6956.101128241109,18275.578315359737,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6953.617020242521,18329.689283895757,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6857.295210837627,18112.110455793063,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6953.755924008626,18283.510780675595,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6951.72023470469,18256.14429109438,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6862.0058869652885,18137.562782847774,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6979.944948700195,18338.727976941344,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
6873.022918447492,18194.148956708264,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user14,,,,,,,
3826.2343701418054,13432.102149971615,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3971.0734952109074,13717.609821691598,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3962.732415802985,13736.200874834058,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3896.264608513695,13584.823148365935,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
4010.9914881354807,13867.242709320428,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3939.5193399136338,13721.412566623021,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3910.9788644152236,13624.264206534795,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3979.293161030208,13811.9903875739,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3910.8084162106934,13611.425993308174,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
3933.329860824239,13654.027255713509,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user2,,,,,,,
6881.265763418447,18250.944521804584,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6785.1581408293905,18040.693812426543,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6755.624731332868,17956.758646860788,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6794.3277191889,18113.151140295824,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6818.04991030917,18164.63446665548,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6693.01245508982,17851.451048910523,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6773.043870637135,18035.45933781126,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6885.032782268285,18223.656811609282,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6718.49067776816,17912.823814063835,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6744.2433656143885,17952.7613272972,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user3,,,,,,,
6788.861062745627,18061.71151745524,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6964.752783854001,18431.171218167765,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6813.224478731666,18124.7001971708,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
7022.841369324199,18529.192799485347,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6838.161240375547,18185.873938084544,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6818.175583583025,18132.296867563477,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6944.4902992527295,18334.44590965683,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6928.174547905201,18331.32462718798,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6843.4680444069745,18162.090494967397,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6825.259074608589,18114.53693580893,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user4,,,,,,,
6620.983995943054,17810.55696935827,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6620.114158790306,17744.62198963785,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6719.685178980088,17938.66233750338,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6730.692685925015,17937.805854157985,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6628.8705162975775,17719.168218158524,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6913.204714940422,18296.787713574493,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6788.966849349703,18070.657268085168,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6724.144976218787,17976.506793727665,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6752.086143651639,18044.5000180674,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6695.2954373296525,17895.130078888822,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user5,,,,,,,
6507.3102523524785,17760.80792048137,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6223.300340744785,17141.007891366175,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6467.9332546009255,17590.983428795545,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6579.709821222126,17810.361181418444,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6535.118259648575,17799.955434571697,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6643.783238519172,17996.71876341893,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6591.980018528451,17831.011611763533,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6480.229521961954,17666.86683959461,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6409.296348358807,17581.64248416554,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6585.42222948417,17864.02437671032,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user6,,,,,,,
6979.685948469053,18320.415046273203,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
7000.278162226286,18385.53588949321,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6938.777684232011,18284.168046482642,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6936.905644663984,18276.923280247986,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6947.058838867231,18256.98442512219,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6980.087690591298,18339.560741544698,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6837.532679799467,18118.4089199329,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6809.923594501538,18017.488300987396,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6895.515359402393,18151.09638509878,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6846.593611856394,18051.825155208873,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user7,,,,,,,
6603.4642374256355,17826.019916755457,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6524.065251930242,17782.65412248815,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6575.38334107447,17855.93814368579,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6721.439722486736,18050.96572625809,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6624.964734136297,17912.85173337607,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6630.901913683327,17944.986620603937,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6543.738845958077,17773.622560835138,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6526.988918026503,17768.193743463667,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6399.826232517037,17389.06565883293,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6513.727096332031,17757.784945865304,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user8,,,,,,,
6651.970479704797,17954.68000525748,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6734.605853658537,17896.441961388613,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6768.1673896087905,17961.670190405188,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6824.404102626247,18137.849061364883,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6858.525891400606,18141.21195799396,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6788.860064022996,18072.97295905919,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6811.870652887139,18094.4713196755,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6815.174692139797,18109.666830990507,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6788.431236406223,18092.707509547086,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6805.200915879368,18080.346873781396,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6505.652244704515,17422.32669406721,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6433.606184870336,17268.677532739934,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6395.736973685272,17340.239966516954,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6442.302615794358,17401.017125306986,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6495.18875567801,17487.943515033894,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6493.617719114422,17467.777407430855,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6414.2435416343615,17220.034292386674,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6493.343560473694,17485.284046728015,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6406.795811768453,17363.065819891963,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6457.106547415002,17428.78256152624,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6268.3410945134065,16911.576692640538,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6368.181819519012,17086.499305633693,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6477.590160113735,17344.85621132969,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6511.682303024031,17451.502949787253,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6494.839543369317,17408.002780176143,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6458.636674567219,17360.787628854967,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6524.874937133278,17473.010269426406,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6441.193991970837,17347.326713333685,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6454.550005288367,17358.040880269058,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6502.907664962667,17500.365438236095,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6478.24336593743,17309.3912945256,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6455.211357243582,17321.641828829564,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6511.890669908523,17444.520007463947,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6598.467538074467,17664.52013300437,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6499.766853976068,17500.509761381563,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6521.432413851055,17523.542997454857,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6552.4160511479395,17641.079800249558,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6533.088680135739,17616.315423556694,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6573.202993423989,17638.78400503439,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6309.250882436993,16988.802420490098,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6239.39874050128,16877.32177998483,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6401.213999403182,17306.562785680813,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6444.152688242416,17427.869532689107,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6265.550058029945,17010.41096758977,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6434.42472128755,17437.82355140842,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6355.748914835627,17261.60281489434,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6377.066206667221,17405.400221359112,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6459.935220018931,17471.27188210214,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6331.058185682736,17170.929103789418,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6435.383407963014,17438.356532757887,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6483.128698948398,17420.28522380241,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6509.918392093162,17489.657296398986,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6418.803194726567,17380.912595881204,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6483.605288454203,17516.735091847073,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6517.742000665805,17499.85933176871,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6394.895433132368,17362.379930898212,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6479.265244928795,17523.355565059355,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6404.590392586405,17278.09716580345,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6482.36169184855,17571.197640601462,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6510.738315999028,17624.607973459464,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6368.651948201356,17083.78786707023,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6562.55969190339,17593.494908868717,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6468.902319833736,17361.762238014893,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6516.347579203319,17424.282318520098,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6510.511198823065,17472.01910602194,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6626.164670030184,17727.160219141693,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6648.080545125268,17725.787264378712,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6461.054055719921,17407.250717039562,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6591.9010753159155,17691.20374780199,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6643.695943959676,17755.754051268512,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6419.299295537909,17243.09340652871,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6465.869369964337,17359.92508577143,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6501.441327931378,17419.21768573574,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6498.873005834745,17500.595230582767,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6464.7767302935545,17540.409772955012,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6492.263939950981,17513.79193225432,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6441.246127997556,17468.620536852388,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6509.156106293016,17533.15856639894,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6423.171961292608,17397.24253378685,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6505.499861899647,17421.984006591058,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
